Resultseientific,Resultseientific,TX_ID
173.000000,1.7300 x 10^2,2804
42185.000000,4.2185 x 10^4,2471
0.019600,1.9600 x 10^-2,3254
2497485.000000,2.4975 x 10^6,3229
2160873.000000,2.1609 x 10^6,3243
0.000000,0.0000 x 10^0,3209
-2514.000000,-2.5140 x 10^3,2712
-4614.000000,-4.6140 x 10^3,2424
0.064800,6.4800 x 10^-2,3230
0.000000,0.0000 x 10^0,2517
651675.000000,6.5168 x 10^5,3255
700.000000,7.0000 x 10^2,3267
468.000000,4.6800 x 10^2,3247
1295.000000,1.2950 x 10^3,2773
8815.000000,8.8150 x 10^3,2663
10290.000000,1.0290 x 10^4,3214
-2793.000000,-2.7930 x 10^3,2654
0.082000,8.2000 x 10^-2,2837
447435.000000,4.4744 x 10^5,2900
-5774.000000,-5.7740 x 10^3,2537
3369660.000000,3.3697 x 10^6,2496
0.021000,2.1000 x 10^-2,2951
0.000000,0.0000 x 10^0,2913
6720.000000,6.7200 x 10^3,2906
8078.000000,8.0780 x 10^3,2807
837.000000,8.3700 x 10^2,2970
0.045200,4.5200 x 10^-2,2976
3439800.000000,3.4398 x 10^6,2933
0.000000,0.0000 x 10^0,3249
6369.000000,6.3690 x 10^3,3277
-1861.000000,-1.8610 x 10^3,3252
874.000000,8.7400 x 10^2,3275
443.000000,4.4300 x 10^2,3219
7453788.000000,7.4538 x 10^6,2921
1669.000000,1.6690 x 10^3,2831
1.162000,1.1620 x 10^0,2544
1411275.000000,1.4113 x 10^6,2542
0.047800,4.7800 x 10^-2,2912
0.000000,0.0000 x 10^0,2942
-3611.000000,-3.6110 x 10^3,2845
249.000000,2.4900 x 10^2,2489
-4456.000000,-4.4560 x 10^3,3314
0.000000,0.0000 x 10^0,3298
0.554400,5.5440 x 10^-1,2583
0.005900,5.9000 x 10^-3,1932
-6782.000000,-6.7820 x 10^3,2572
249.000000,2.4900 x 10^2,2369
-7804.000000,-7.8040 x 10^3,2571
0.000000,0.0000 x 10^0,3301
2911.000000,2.9110 x 10^3,1303
0.076100,7.6100 x 10^-2,3367
766818.000000,7.6682 x 10^5,3345
272.000000,2.7200 x 10^2,3357
7786.000000,7.7860 x 10^3,3302
3853.000000,3.8530 x 10^3,3318
-430.000000,-4.3000 x 10^2,3300
1.000000,1.0000 x 10^0,3346
835.000000,8.3500 x 10^2,2566
6134208.000000,6.1342 x 10^6,2908
164724.000000,1.6472 x 10^5,2882
-3768.000000,-3.7680 x 10^3,2607
345.000000,3.4500 x 10^2,2876
4058.000000,4.0580 x 10^3,2937
8623.000000,8.6230 x 10^3,3375
-8674.000000,-8.6740 x 10^3,3333
323.000000,3.2300 x 10^2,3332
840.000000,8.4000 x 10^2,2655
349.000000,3.4900 x 10^2,3303
9956.000000,9.9560 x 10^3,2871
1287360.000000,1.2874 x 10^6,2556
1970260.000000,1.9703 x 10^6,3319
-6667.000000,-6.6670 x 10^3,2454
1.000000,1.0000 x 10^0,2651
376.000000,3.7600 x 10^2,3334
0.000000,0.0000 x 10^0,3349
680.000000,6.8000 x 10^2,3322
-4758.000000,-4.7580 x 10^3,3347
791365.000000,7.9137 x 10^5,2848
0.000000,0.0000 x 10^0,3304
0.000000,0.0000 x 10^0,3360
0.099000,9.9000 x 10^-2,3350
1256.000000,1.2560 x 10^3,3321
0.018900,1.8900 x 10^-2,3359
909.000000,9.0900 x 10^2,2715
0.026800,2.6800 x 10^-2,2890
-2209.000000,-2.2090 x 10^3,2963
-5207.000000,-5.2070 x 10^3,3080
582.000000,5.8200 x 10^2,2918
0.000000,0.0000 x 10^0,2888
-4103.000000,-4.1030 x 10^3,2898
0.051700,5.1700 x 10^-2,2874
5407.000000,5.4070 x 10^3,2699
-1919.000000,-1.9190 x 10^3,3369
34.000000,3.4000 x 10^1,3361
428750.000000,4.2875 x 10^5,2314
0.151100,1.5110 x 10^-1,2624
6632.000000,6.6320 x 10^3,2818
0.000000,0.0000 x 10^0,3325
-7976.000000,-7.9760 x 10^3,3326
0.000000,0.0000 x 10^0,2936
0.217000,2.1700 x 10^-1,2514
0.000000,0.0000 x 10^0,2938
0.000000,0.0000 x 10^0,3337
576108.000000,5.7611 x 10^5,2895
1759.000000,1.7590 x 10^3,2562
-1254.000000,-1.2540 x 10^3,3338
0.000000,0.0000 x 10^0,2482
412.000000,4.1200 x 10^2,2512
7242.000000,7.2420 x 10^3,2863
301.000000,3.0100 x 10^2,2650
1939.000000,1.9390 x 10^3,3363
9641.000000,9.6410 x 10^3,3376
1307432.000000,1.3074 x 10^6,3362
0.122400,1.2240 x 10^-1,3352
540720.000000,5.4072 x 10^5,2948
209.000000,2.0900 x 10^2,3351
-4734.000000,-4.7340 x 10^3,2645
7367706.000000,7.3677 x 10^6,3167
78.000000,7.8000 x 10^1,3339
41.000000,4.1000 x 10^1,2828
4197960.000000,4.1980 x 10^6,2811
-1119.000000,-1.1190 x 10^3,3391
0.000000,0.0000 x 10^0,3377
208.000000,2.0800 x 10^2,3385
-74.000000,-7.4000 x 10^1,3392
115.000000,1.1500 x 10^2,3378
447.000000,4.4700 x 10^2,3374
0.000000,0.0000 x 10^0,2927
-3114.000000,-3.1140 x 10^3,3379
206.000000,2.0600 x 10^2,3240
9664.000000,9.6640 x 10^3,3381
1123875.000000,1.1239 x 10^6,2920
0.000000,0.0000 x 10^0,2896
188.000000,1.8800 x 10^2,2919
409101.000000,4.0910 x 10^5,3386
0.106900,1.0690 x 10^-1,2742
-2430.000000,-2.4300 x 10^3,2945
4079952.000000,4.0800 x 10^6,3149
0.149300,1.4930 x 10^-1,3089
10456.000000,1.0456 x 10^4,3091
4500.000000,4.5000 x 10^3,3239
588000.000000,5.8800 x 10^5,3123
377.000000,3.7700 x 10^2,3094
355.000000,3.5500 x 10^2,2476
3756.000000,3.7560 x 10^3,3399
0.000000,0.0000 x 10^0,3174
7989.000000,7.9890 x 10^3,3390
1975257.000000,1.9753 x 10^6,3404
312.000000,3.1200 x 10^2,2864
0.000000,0.0000 x 10^0,3407
62.000000,6.2000 x 10^1,1989
8967.000000,8.9670 x 10^3,2905
-2353.000000,-2.3530 x 10^3,3185
0.218300,2.1830 x 10^-1,2827
1362221.000000,1.3622 x 10^6,1792
216.000000,2.1600 x 10^2,3161
-4759.000000,-4.7590 x 10^3,3463
0.152600,1.5260 x 10^-1,3414
156.000000,1.5600 x 10^2,1822
198.000000,1.9800 x 10^2,3090
0.000000,0.0000 x 10^0,3408
0.086300,8.6300 x 10^-2,3413
0.000000,0.0000 x 10^0,1573
0.000000,0.0000 x 10^0,3210
9160.000000,9.1600 x 10^3,3410
-322.000000,-3.2200 x 10^2,3166
953.000000,9.5300 x 10^2,3419
0.070100,7.0100 x 10^-2,3415
1459.000000,1.4590 x 10^3,3418
0.031200,3.1200 x 10^-2,3412
5450778.000000,5.4508 x 10^6,3417
6715815.000000,6.7158 x 10^6,3409
1536729.000000,1.5367 x 10^6,2128
3103030.000000,3.1030 x 10^6,3393
5610312.000000,5.6103 x 10^6,2692
0.000000,0.0000 x 10^0,3394
0.000000,0.0000 x 10^0,3307
-2205.000000,-2.2050 x 10^3,3098
1072.000000,1.0720 x 10^3,3421
3000.000000,3.0000 x 10^3,3440
0.277700,2.7770 x 10^-1,3422
574028.000000,5.7403 x 10^5,3309
0.019700,1.9700 x 10^-2,3203
-691.000000,-6.9100 x 10^2,3423
6776247.000000,6.7762 x 10^6,3455
1253.000000,1.2530 x 10^3,3308
5709536.000000,5.7095 x 10^6,3439
0.087500,8.7500 x 10^-2,3425
0.000000,0.0000 x 10^0,3424
368.000000,3.6800 x 10^2,3441
169164.000000,1.6916 x 10^5,3406
45.000000,4.5000 x 10^1,2893
339.000000,3.3900 x 10^2,3405
0.673200,6.7320 x 10^-1,2952
554.000000,5.5400 x 10^2,3204
0.000000,0.0000 x 10^0,3236
9858.000000,9.8580 x 10^3,3432
2596.000000,2.5960 x 10^3,3457
0.105700,1.0570 x 10^-1,3458
10164.000000,1.0164 x 10^4,3433
0.474800,4.7480 x 10^-1,3426
-1608.000000,-1.6080 x 10^3,3499
0.338900,3.3890 x 10^-1,2617
636.000000,6.3600 x 10^2,3444
7910.000000,7.9100 x 10^3,3396
0.000000,0.0000 x 10^0,3460
16.000000,1.6000 x 10^1,3431
1939200.000000,1.9392 x 10^6,3563
57.000000,5.7000 x 10^1,3436
123136.000000,1.2314 x 10^5,3428
3721.000000,3.7210 x 10^3,3461
0.000000,0.0000 x 10^0,3427
260680.000000,2.6068 x 10^5,3435
5546.000000,5.5460 x 10^3,3225
188.000000,1.8800 x 10^2,2793
2011872.000000,2.0119 x 10^6,3438
0.000000,0.0000 x 10^0,3437
6081440.000000,6.0814 x 10^6,3446
-6559.000000,-6.5590 x 10^3,3449
0.000000,0.0000 x 10^0,2543
8165.000000,8.1650 x 10^3,3483
-5059.000000,-5.0590 x 10^3,3445
1989890.000000,1.9899 x 10^6,3464
1.000000,1.0000 x 10^0,3467
4801.000000,4.8010 x 10^3,3466
2091488.000000,2.0915 x 10^6,3468
119520.000000,1.1952 x 10^5,3447
792.000000,7.9200 x 10^2,2990
0.100600,1.0060 x 10^-1,3213
0.000000,0.0000 x 10^0,3482
0.071500,7.1500 x 10^-2,3453
-6856.000000,-6.8560 x 10^3,3193
0.117400,1.1740 x 10^-1,3223
5975.000000,5.9750 x 10^3,3241
770.000000,7.7000 x 10^2,3454
9303.000000,9.3030 x 10^3,3182
0.000000,0.0000 x 10^0,3244
8626.000000,8.6260 x 10^3,3205
4863.000000,4.8630 x 10^3,3473
-8609.000000,-8.6090 x 10^3,3494
0.000000,0.0000 x 10^0,3506
969.000000,9.6900 x 10^2,3476
-7568.000000,-7.5680 x 10^3,3496
9397.000000,9.3970 x 10^3,3504
0.000000,0.0000 x 10^0,3495
0.005000,5.0000 x 10^-3,3471
1921984.000000,1.9220 x 10^6,3693
7393.000000,7.3930 x 10^3,2758
-6010.000000,-6.0100 x 10^3,3200
568.000000,5.6800 x 10^2,3519
0.119400,1.1940 x 10^-1,3226
0.124200,1.2420 x 10^-1,3207
-5087.000000,-5.0870 x 10^3,3486
671.000000,6.7100 x 10^2,2470
0.061900,6.1900 x 10^-2,2649
0.000000,0.0000 x 10^0,3508
577.000000,5.7700 x 10^2,3509
1.000000,1.0000 x 10^0,3199
166.000000,1.6600 x 10^2,3697
-1906.000000,-1.9060 x 10^3,3488
0.000000,0.0000 x 10^0,3699
0.000000,0.0000 x 10^0,3512
-4718.000000,-4.7180 x 10^3,3477
-6689.000000,-6.6890 x 10^3,3511
535.000000,5.3500 x 10^2,3701
73879.000000,7.3879 x 10^4,3517
0.294100,2.9410 x 10^-1,2728
0.190700,1.9070 x 10^-1,3520
-7143.000000,-7.1430 x 10^3,3478
0.015600,1.5600 x 10^-2,2503
0.000000,0.0000 x 10^0,3521
3864.000000,3.8640 x 10^3,3489
1336665.000000,1.3367 x 10^6,3479
-6767.000000,-6.7670 x 10^3,3522
6590984.000000,6.5910 x 10^6,3516
-6785.000000,-6.7850 x 10^3,3523
0.258700,2.5870 x 10^-1,3490
0.020500,2.0500 x 10^-2,3542
6346.000000,6.3460 x 10^3,3515
0.000000,0.0000 x 10^0,2873
0.000000,0.0000 x 10^0,2031
0.607800,6.0780 x 10^-1,1995
0.059400,5.9400 x 10^-2,1853
0.000000,0.0000 x 10^0,977
0.005800,5.8000 x 10^-3,3518
-5538.000000,-5.5380 x 10^3,2047
0.000000,0.0000 x 10^0,1161
139.000000,1.3900 x 10^2,3525
4627.000000,4.6270 x 10^3,3491
5554.000000,5.5540 x 10^3,3524
2808.000000,2.8080 x 10^3,1262
0.000000,0.0000 x 10^0,3492
704442.000000,7.0444 x 10^5,2707
1.000000,1.0000 x 10^0,3704
0.094600,9.4600 x 10^-2,3565
1.000000,1.0000 x 10^0,3566
0.012300,1.2300 x 10^-2,2690
431.000000,4.3100 x 10^2,3564
8712.000000,8.7120 x 10^3,3705
9648.000000,9.6480 x 10^3,3707
0.100400,1.0040 x 10^-1,3562
372.000000,3.7200 x 10^2,3706
232.000000,2.3200 x 10^2,3526
7219.000000,7.2190 x 10^3,3527
3273.000000,3.2730 x 10^3,3528
173.000000,1.7300 x 10^2,3692
6023.000000,6.0230 x 10^3,3703
2279.000000,2.2790 x 10^3,3227
10009.000000,1.0009 x 10^4,3192
0.000000,0.0000 x 10^0,3545
0.000000,0.0000 x 10^0,3713
-3256.000000,-3.2560 x 10^3,3709
1802418.000000,1.8024 x 10^6,3714
384930.000000,3.8493 x 10^5,3710
0.000000,0.0000 x 10^0,3568
499741.000000,4.9974 x 10^5,3170
0.000000,0.0000 x 10^0,3544
0.000000,0.0000 x 10^0,3708
148.000000,1.4800 x 10^2,2810
-1024.000000,-1.0240 x 10^3,3711
897.000000,8.9700 x 10^2,3712
0.189600,1.8960 x 10^-1,2568
-2521.000000,-2.5210 x 10^3,3532
6981.000000,6.9810 x 10^3,3569
-8719.000000,-8.7190 x 10^3,3535
1432.000000,1.4320 x 10^3,3530
3578.000000,3.5780 x 10^3,2691
589.000000,5.8900 x 10^2,3572
1653.000000,1.6530 x 10^3,3529
4978.000000,4.9780 x 10^3,3206
874.000000,8.7400 x 10^2,3715
930240.000000,9.3024 x 10^5,3570
-2506.000000,-2.5060 x 10^3,2708
0.037000,3.7000 x 10^-2,3533
0.000000,0.0000 x 10^0,2832
4613800.000000,4.6138 x 10^6,3534
1.202200,1.2022 x 10^0,3571
228683.000000,2.2868 x 10^5,2915
0.619600,6.1960 x 10^-1,3573
0.028100,2.8100 x 10^-2,2756
0.000000,0.0000 x 10^0,3538
-2015.000000,-2.0150 x 10^3,3546
0.362100,3.6210 x 10^-1,3537
624.000000,6.2400 x 10^2,3536
9219.000000,9.2190 x 10^3,3549
439008.000000,4.3901 x 10^5,3576
1139.000000,1.1390 x 10^3,3550
8737.000000,8.7370 x 10^3,3581
4946.000000,4.9460 x 10^3,3531
-6255.000000,-6.2550 x 10^3,3716
1.000000,1.0000 x 10^0,3719
7033206.000000,7.0332 x 10^6,3540
-9175.000000,-9.1750 x 10^3,2477
2751936.000000,2.7519 x 10^6,3539
2295982.000000,2.2960 x 10^6,3717
1796.000000,1.7960 x 10^3,3556
-7276.000000,-7.2760 x 10^3,3725
1059.000000,1.0590 x 10^3,3597
0.000000,0.0000 x 10^0,3541
-5709.000000,-5.7090 x 10^3,3312
9765.000000,9.7650 x 10^3,3723
0.430900,4.3090 x 10^-1,2493
-349.000000,-3.4900 x 10^2,3558
1.000000,1.0000 x 10^0,3729
1652722.000000,1.6527 x 10^6,3559
200.000000,2.0000 x 10^2,3726
319.000000,3.1900 x 10^2,3188
522.000000,5.2200 x 10^2,3727
1415764.000000,1.4158 x 10^6,3237
0.055900,5.5900 x 10^-2,3728
0.000000,0.0000 x 10^0,3731
0.013000,1.3000 x 10^-2,3561
9148.000000,9.1480 x 10^3,3600
-6005.000000,-6.0050 x 10^3,3601
1996228.000000,1.9962 x 10^6,3730
0.137200,1.3720 x 10^-1,3217
-8672.000000,-8.6720 x 10^3,2769
-3962.000000,-3.9620 x 10^3,3599
805.000000,8.0500 x 10^2,3733
5056.000000,5.0560 x 10^3,3734
-3621.000000,-3.6210 x 10^3,3736
2491850.000000,2.4919 x 10^6,3735
0.000000,0.0000 x 10^0,3602
0.000000,0.0000 x 10^0,2729
908.000000,9.0800 x 10^2,3732
0.040900,4.0900 x 10^-2,2785
-3418.000000,-3.4180 x 10^3,3270
-4211.000000,-4.2110 x 10^3,3356
1895250.000000,1.8953 x 10^6,2462
678.000000,6.7800 x 10^2,3739
0.028000,2.8000 x 10^-2,2713
0.051200,5.1200 x 10^-2,3737
83733.000000,8.3733 x 10^4,3605
0.000000,0.0000 x 10^0,3740
9172.000000,9.1720 x 10^3,3603
0.000000,0.0000 x 10^0,3720
6052059.000000,6.0521 x 10^6,3606
-921.000000,-9.2100 x 10^2,3743
0.000000,0.0000 x 10^0,3742
93126.000000,9.3126 x 10^4,3744
963.000000,9.6300 x 10^2,3552
0.100100,1.0010 x 10^-1,3741
794.000000,7.9400 x 10^2,3607
1604457.000000,1.6045 x 10^6,3365
0.000000,0.0000 x 10^0,2153
0.000000,0.0000 x 10^0,2082
-2713.000000,-2.7130 x 10^3,3604
6572.000000,6.5720 x 10^3,3292
3752700.000000,3.7527 x 10^6,1994
626.000000,6.2600 x 10^2,1276
-4618.000000,-4.6180 x 10^3,2588
189.000000,1.8900 x 10^2,2023
-8516.000000,-8.5160 x 10^3,399
184.000000,1.8400 x 10^2,3745
34.000000,3.4000 x 10^1,3582
0.000000,0.0000 x 10^0,296
713.000000,7.1300 x 10^2,372
178.000000,1.7800 x 10^2,2022
346.000000,3.4600 x 10^2,3583
0.013400,1.3400 x 10^-2,1930
-3488.000000,-3.4880 x 10^3,3612
824.000000,8.2400 x 10^2,3256
504.000000,5.0400 x 10^2,3751
1708819.000000,1.7088 x 10^6,3611
6587.000000,6.5870 x 10^3,3746
9287.000000,9.2870 x 10^3,3747
-2413.000000,-2.4130 x 10^3,3248
1866.000000,1.8660 x 10^3,3584
68169.000000,6.8169 x 10^4,3615
0.000000,0.0000 x 10^0,3748
0.000000,0.0000 x 10^0,3614
0.687100,6.8710 x 10^-1,3616
0.129800,1.2980 x 10^-1,3752
0.000000,0.0000 x 10^0,3344
0.025400,2.5400 x 10^-2,3250
6765.000000,6.7650 x 10^3,3587
5110.000000,5.1100 x 10^3,3589
0.000000,0.0000 x 10^0,3594
0.000000,0.0000 x 10^0,2897
1.186400,1.1864 x 10^0,3613
-1455.000000,-1.4550 x 10^3,3585
684785.000000,6.8479 x 10^5,3618
0.000000,0.0000 x 10^0,3588
999740.000000,9.9974 x 10^5,3619
0.095300,9.5300 x 10^-2,3631
0.315900,3.1590 x 10^-1,3755
252192.000000,2.5219 x 10^5,3591
943164.000000,9.4316 x 10^5,3624
214.000000,2.1400 x 10^2,3621
539.000000,5.3900 x 10^2,3366
2876.000000,2.8760 x 10^3,3629
7024.000000,7.0240 x 10^3,3593
0.000000,0.0000 x 10^0,3758
5806948.000000,5.8069 x 10^6,3630
0.000000,0.0000 x 10^0,3633
4629768.000000,4.6298 x 10^6,3644
0.000000,0.0000 x 10^0,3232
0.000000,0.0000 x 10^0,3627
416.000000,4.1600 x 10^2,3650
446.000000,4.4600 x 10^2,3647
0.081600,8.1600 x 10^-2,3634
6972891.000000,6.9729 x 10^6,3628
670.000000,6.7000 x 10^2,3645
0.016100,1.6100 x 10^-2,3761
345075.000000,3.4508 x 10^5,3648
8960.000000,8.9600 x 10^3,3635
0.540200,5.4020 x 10^-1,3646
29051.000000,2.9051 x 10^4,3656
805.000000,8.0500 x 10^2,3762
0.166500,1.6650 x 10^-1,3649
0.000000,0.0000 x 10^0,3636
981.000000,9.8100 x 10^2,3655
0.110400,1.1040 x 10^-1,3652
0.047800,4.7800 x 10^-2,3763
-3794.000000,-3.7940 x 10^3,3765
401.000000,4.0100 x 10^2,3271
4493950.000000,4.4940 x 10^6,3287
947178.000000,9.4718 x 10^5,3266
0.000000,0.0000 x 10^0,3651
5231.000000,5.2310 x 10^3,3657
2543980.000000,2.5440 x 10^6,3654
0.000000,0.0000 x 10^0,3764
0.000000,0.0000 x 10^0,3658
0.000000,0.0000 x 10^0,3299
-4329.000000,-4.3290 x 10^3,3653
5699.000000,5.6990 x 10^3,3660
992.000000,9.9200 x 10^2,3769
262.000000,2.6200 x 10^2,3661
0.000000,0.0000 x 10^0,2673
10652.000000,1.0652 x 10^4,3268
0.068200,6.8200 x 10^-2,3353
3314850.000000,3.3149 x 10^6,3330
5657.000000,5.6570 x 10^3,3354
0.100900,1.0090 x 10^-1,3280
6776.000000,6.7760 x 10^3,3767
741.000000,7.4100 x 10^2,3315
8594.000000,8.5940 x 10^3,3766
0.000000,0.0000 x 10^0,3768
6152655.000000,6.1527 x 10^6,3278
-1449.000000,-1.4490 x 10^3,3664
970.000000,9.7000 x 10^2,3637
0.000000,0.0000 x 10^0,3721
8884.000000,8.8840 x 10^3,3775
0.000000,0.0000 x 10^0,3771
9662.000000,9.6620 x 10^3,3773
270.000000,2.7000 x 10^2,3670
-8011.000000,-8.0110 x 10^3,3666
0.000000,0.0000 x 10^0,3638
255430.000000,2.5543 x 10^5,3667
192.000000,1.9200 x 10^2,3659
5698.000000,5.6980 x 10^3,3776
1.000000,1.0000 x 10^0,3668
-234.000000,-2.3400 x 10^2,3343
-5884.000000,-5.8840 x 10^3,3675
0.000000,0.0000 x 10^0,3355
589.000000,5.8900 x 10^2,3222
-7336.000000,-7.3360 x 10^3,3282
0.000000,0.0000 x 10^0,3220
133.000000,1.3300 x 10^2,3780
985.000000,9.8500 x 10^2,2768
539184.000000,5.3918 x 10^5,3639
0.000000,0.0000 x 10^0,3251
7073991.000000,7.0740 x 10^6,3279
5319.000000,5.3190 x 10^3,3777
4188.000000,4.1880 x 10^3,3672
0.000000,0.0000 x 10^0,3640
0.118600,1.1860 x 10^-1,3778
0.037600,3.7600 x 10^-2,3665
0.000000,0.0000 x 10^0,3676
0.000000,0.0000 x 10^0,3770
8970.000000,8.9700 x 10^3,3674
3293.000000,3.2930 x 10^3,3331
-4711.000000,-4.7110 x 10^3,3782
-8042.000000,-8.0420 x 10^3,3781
1.386400,1.3864 x 10^0,3673
3927880.000000,3.9279 x 10^6,3784
0.000000,0.0000 x 10^0,3284
503.000000,5.0300 x 10^2,2534
-7176.000000,-7.1760 x 10^3,3286
7325.000000,7.3250 x 10^3,3779
5707611.000000,5.7076 x 10^6,3388
272.000000,2.7200 x 10^2,3783
-4092.000000,-4.0920 x 10^3,3678
-6365.000000,-6.3650 x 10^3,3680
1.000000,1.0000 x 10^0,2478
579.000000,5.7900 x 10^2,3774
0.223300,2.2330 x 10^-1,3669
972.000000,9.7200 x 10^2,3681
400368.000000,4.0037 x 10^5,3682
720.000000,7.2000 x 10^2,3679
3606544.000000,3.6065 x 10^6,3677
1233.000000,1.2330 x 10^3,3263
0.093500,9.3500 x 10^-2,3785
6594.000000,6.5940 x 10^3,3786
6899.000000,6.8990 x 10^3,3685
2364054.000000,2.3641 x 10^6,1292
30.000000,3.0000 x 10^1,1368
0.000000,0.0000 x 10^0,3358
2292.000000,2.2920 x 10^3,3380
4130.000000,4.1300 x 10^3,1906
0.105700,1.0570 x 10^-1,271
4838976.000000,4.8390 x 10^6,3683
202.000000,2.0200 x 10^2,807
0.068400,6.8400 x 10^-2,3687
-1916.000000,-1.9160 x 10^3,3684
0.085500,8.5500 x 10^-2,563
728.000000,7.2800 x 10^2,554
0.174700,1.7470 x 10^-1,1310
0.050800,5.0800 x 10^-2,3317
0.000000,0.0000 x 10^0,3788
543.000000,5.4300 x 10^2,3689
33.000000,3.3000 x 10^1,3789
0.000000,0.0000 x 10^0,3790
0.056100,5.6100 x 10^-2,3688
-4127.000000,-4.1270 x 10^3,3791
0.000000,0.0000 x 10^0,3690
474.000000,4.7400 x 10^2,3686
6526.000000,6.5260 x 10^3,2540
0.000000,0.0000 x 10^0,3792
846.000000,8.4600 x 10^2,3348
1392.000000,1.3920 x 10^3,3691
3783339.000000,3.7833 x 10^6,3749
552.000000,5.5200 x 10^2,3794
0.000000,0.0000 x 10^0,3383
0.003200,3.2000 x 10^-3,3803
5047.000000,5.0470 x 10^3,3793
0.081800,8.1800 x 10^-2,3795
423.000000,4.2300 x 10^2,3804
0.000000,0.0000 x 10^0,3805
2115384.000000,2.1154 x 10^6,3807
0.000000,0.0000 x 10^0,3821
448.000000,4.4800 x 10^2,3801
0.127400,1.2740 x 10^-1,3798
7787.000000,7.7870 x 10^3,3809
0.000000,0.0000 x 10^0,3806
0.000000,0.0000 x 10^0,3397
0.033500,3.3500 x 10^-2,3796
0.042700,4.2700 x 10^-2,2753
-2441.000000,-2.4410 x 10^3,3274
4755800.000000,4.7558 x 10^6,3874
1757200.000000,1.7572 x 10^6,3800
8406.000000,8.4060 x 10^3,1298
0.236800,2.3680 x 10^-1,3335
675.000000,6.7500 x 10^2,3797
-4955.000000,-4.9550 x 10^3,2530
2650.000000,2.6500 x 10^3,3875
0.136200,1.3620 x 10^-1,2946
4583827.000000,4.5838 x 10^6,3802
3229.000000,3.2290 x 10^3,3808
6744.000000,6.7440 x 10^3,3810
0.000000,0.0000 x 10^0,3750
-9474.000000,-9.4740 x 10^3,3892
0.484500,4.8450 x 10^-1,3811
6246.000000,6.2460 x 10^3,3878
0.318900,3.1890 x 10^-1,3324
7485290.000000,7.4853 x 10^6,2875
-2689.000000,-2.6890 x 10^3,3265
0.112400,1.1240 x 10^-1,2760
-5880.000000,-5.8800 x 10^3,3893
726.000000,7.2600 x 10^2,3814
0.143600,1.4360 x 10^-1,2397
908.000000,9.0800 x 10^2,3813
0.038400,3.8400 x 10^-2,3880
-9223.000000,-9.2230 x 10^3,3815
2460241.000000,2.4602 x 10^6,3812
-201.000000,-2.0100 x 10^2,3876
0.036100,3.6100 x 10^-2,3881
637.000000,6.3700 x 10^2,3817
-1839.000000,-1.8390 x 10^3,3273
1713927.000000,1.7139 x 10^6,2529
0.000000,0.0000 x 10^0,3879
5895.000000,5.8950 x 10^3,3816
10732.000000,1.0732 x 10^4,2964
2731528.000000,2.7315 x 10^6,3882
0.000000,0.0000 x 10^0,3820
0.000000,0.0000 x 10^0,3818
629.000000,6.2900 x 10^2,3264
3022.000000,3.0220 x 10^3,3434
7889.000000,7.8890 x 10^3,3819
-4613.000000,-4.6130 x 10^3,2922
3114872.000000,3.1149 x 10^6,3371
-462.000000,-4.6200 x 10^2,2577
0.000000,0.0000 x 10^0,2554
2896.000000,2.8960 x 10^3,3823
7058.000000,7.0580 x 10^3,3906
6803940.000000,6.8039 x 10^6,3822
8670.000000,8.6700 x 10^3,3895
6243.000000,6.2430 x 10^3,3896
0.000000,0.0000 x 10^0,3898
531.000000,5.3100 x 10^2,3899
715652.000000,7.1565 x 10^5,3281
10989.000000,1.0989 x 10^4,3259
0.000000,0.0000 x 10^0,3902
550.000000,5.5000 x 10^2,3824
283.000000,2.8300 x 10^2,3903
0.000000,0.0000 x 10^0,3884
361.000000,3.6100 x 10^2,3894
-6717.000000,-6.7170 x 10^3,3897
140.000000,1.4000 x 10^2,3900
5166.000000,5.1660 x 10^3,3901
0.093800,9.3800 x 10^-2,3883
0.004700,4.7000 x 10^-3,3216
8076.000000,8.0760 x 10^3,3340
3003679.000000,3.0037 x 10^6,3233
723072.000000,7.2307 x 10^5,3908
-4663.000000,-4.6630 x 10^3,3909
6649.000000,6.6490 x 10^3,3827
4290106.000000,4.2901 x 10^6,3384
111412.000000,1.1141 x 10^5,3877
1.451400,1.4514 x 10^0,2955
0.000000,0.0000 x 10^0,3911
7931.000000,7.9310 x 10^3,3372
0.189700,1.8970 x 10^-1,3904
-8693.000000,-8.6930 x 10^3,3905
0.040200,4.0200 x 10^-2,3907
6718.000000,6.7180 x 10^3,3305
4878.000000,4.8780 x 10^3,3919
7429.000000,7.4290 x 10^3,3403
-964.000000,-9.6400 x 10^2,723
0.000000,0.0000 x 10^0,3912
917.000000,9.1700 x 10^2,3826
9928.000000,9.9280 x 10^3,3830
2654.000000,2.6540 x 10^3,3917
3362940.000000,3.3629 x 10^6,3918
0.048500,4.8500 x 10^-2,3913
93.000000,9.3000 x 10^1,3937
9.000000,9.0000 x 10^0,3939
0.000000,0.0000 x 10^0,3936
8779.000000,8.7790 x 10^3,3262
0.032200,3.2200 x 10^-2,3890
0.000000,0.0000 x 10^0,3888
-8804.000000,-8.8040 x 10^3,3914
197379.000000,1.9738 x 10^5,3451
0.306400,3.0640 x 10^-1,2406
5936.000000,5.9360 x 10^3,3920
158.000000,1.5800 x 10^2,3923
-7638.000000,-7.6380 x 10^3,3889
0.198800,1.9880 x 10^-1,3891
1369472.000000,1.3695 x 10^6,3922
